id,Category,name,subtitle,price,discount_price,main_image_url,secondary_image_url
2914,Fruta,Manzanas rojas acidulces,"1,5 kg aprox.",3.83,,https://prod-mercadona.imgix.net/images/1782b3196f1cdfb7e2e9b649502ab4a2.jpg?fit=crop&h=300&w=300,
2915,Fruta,1/4 Sandía baja en semillas,"1/4 Pieza 1,53 kg aprox.",2.98,,https://prod-mercadona.imgix.net/images/fffd11257ccb929724e13d8dc39f9046.jpg?fit=crop&h=300&w=300,
2916,Fruta,Sandía baja en semillas,"Pieza 6,03 kg aprox.",9.35,,https://prod-mercadona.imgix.net/images/5a83042e3754877c18b14e2cbf64a973.jpg?fit=crop&h=300&w=300,
2917,Fruta,Medio melón piel de sapo,"1/2 Pieza 1,57 kg aprox.",3.85,,https://prod-mercadona.imgix.net/images/3022ff8aa96d13f4d814dec4f06b8b4c.jpg?fit=crop&h=300&w=300,
2918,Fruta,Melón piel de sapo,"Pieza 2,11 kg aprox.",4.54,,https://prod-mercadona.imgix.net/images/bd4459355f58bc265a2c6720b688e3c3.jpg?fit=crop&h=300&w=300,
2919,Fruta,Melón Galia,"Pieza 1,03 kg aprox.",3.35,,https://prod-mercadona.imgix.net/images/f7d56f5d9fc9bd92c12a9191f1a42d1f.jpg?fit=crop&h=300&w=300,
2920,Fruta,Limones,Malla 1 kg,2.35,,https://prod-mercadona.imgix.net/images/464898f33342e516d67642570227c2eb.jpg?fit=crop&h=300&w=300,
2921,Fruta,Limón,Pieza 200 g aprox.,0.51,,https://prod-mercadona.imgix.net/images/c5c512407bc265ae901a3b8efc24ac23.jpg?fit=crop&h=300&w=300,
2922,Fruta,Mandarina,Pieza 160 g aprox.,0.32,,https://prod-mercadona.imgix.net/images/f7c744eeadc68f28645c55dac23a136c.jpg?fit=crop&h=300&w=300,
2923,Fruta,Mandarina,Malla 2 kg,3.4,,https://prod-mercadona.imgix.net/images/5144ebfa635f621317c91bcd491972f9.jpg?fit=crop&h=300&w=300,
2924,Fruta,Naranja para mesa,Pieza 290 g aprox.,0.57,,https://prod-mercadona.imgix.net/images/0e0431fbcd08dac4b7df7dd034760193.jpg?fit=crop&h=300&w=300,
2925,Fruta,Naranjas,Malla 3 kg,4.65,,https://prod-mercadona.imgix.net/images/45e9468a6928470c2fef4b286fab0ccd.jpg?fit=crop&h=300&w=300,
2926,Fruta,Naranjas,Malla 5 kg,6.25,,https://prod-mercadona.imgix.net/images/9fdc8778c8dab255cc4431327d56d0f4.jpeg?fit=crop&h=300&w=300,
2927,Fruta,Lima,Pieza 80 g aprox.,0.33,,https://prod-mercadona.imgix.net/images/4ef3578443aaca373093fd54c4c0c822.jpg?fit=crop&h=300&w=300,
2928,Fruta,Kiwi verde,Pieza 110 g aprox.,0.35,,https://prod-mercadona.imgix.net/images/32214f2eedbb801a0275c14de2fc7ff6.jpg?fit=crop&h=300&w=300,
2929,Fruta,Kiwis verdes,1 kg aprox.,3.06,,https://prod-mercadona.imgix.net/images/9c08be85d7f7fc1375935f5a09fb896d.jpg?fit=crop&h=300&w=300,
2930,Fruta,Aguacate,Pieza 180 g aprox.,0.95,,https://prod-mercadona.imgix.net/images/5bdb23b103ea75a34562a3bdf877024b.jpg?fit=crop&h=300&w=300,
2931,Fruta,Aguacates,650 g aprox.,3.32,,https://prod-mercadona.imgix.net/images/7d8aa2c77ec2f1adcd38326afd410e31.jpg?fit=crop&h=300&w=300,
2932,Fruta,Piña,"Pieza 1,89 kg aprox.",3.78,,https://prod-mercadona.imgix.net/images/9dd42248e51d82317d3e48eaa166d56e.jpg?fit=crop&h=300&w=300,
2933,Fruta,Media piña,1/2 Pieza 750 g aprox.,2.21,,https://prod-mercadona.imgix.net/images/25e92555e3c315f0b9a0fab05dd9e8eb.jpg?fit=crop&h=300&w=300,
2934,Fruta,Guacamole Hacendado,Tarrina 500 g,3.95,,https://prod-mercadona.imgix.net/images/5c3a7d00a6c79339f48bae00593089ed.jpg?fit=crop&h=300&w=300,
2935,Fruta,Guacamole Hacendado,Tarrina 200 g,1.75,,https://prod-mercadona.imgix.net/images/534186c0a94952f5b363f467580cf747.jpg?fit=crop&h=300&w=300,
2936,Fruta,Kiwis amarillos,500 g aprox.,3.25,,https://prod-mercadona.imgix.net/images/4752277b3e81b791947b5630a02ac815.jpg?fit=crop&h=300&w=300,
2937,Fruta,Mango,Pieza 490 g aprox.,1.49,,https://prod-mercadona.imgix.net/images/1b2fd343be56063400732e9e212256a5.jpeg?fit=crop&h=300&w=300,
2938,Fruta,Piña natural a rodajas,Bote 500 g aprox.,3.1,,https://prod-mercadona.imgix.net/images/447329070430fee9d487dd3124975cb8.jpg?fit=crop&h=300&w=300,
2939,Fruta,Papaya,Pieza 520 g aprox.,2.83,,https://prod-mercadona.imgix.net/images/e9f8ae9b5ffba96c816511d73a27b8c7.jpg?fit=crop&h=300&w=300,
2940,Fruta,Albaricoque,700 g aprox.,3.08,,https://prod-mercadona.imgix.net/images/11b9e6a6eae605c631c1c1b6344007f1.jpg?fit=crop&h=300&w=300,
2941,Fruta,Fresón,Bandeja 500 g aprox.,2.25,,https://prod-mercadona.imgix.net/images/541f9e28e57b2897041f060d5fe17728.jpg?fit=crop&h=300&w=300,
2942,Fruta,Fresón,Bandeja 1 kg aprox.,3.5,,https://prod-mercadona.imgix.net/images/0133c5b35e6f79038021ce47377a808e.jpg?fit=crop&h=300&w=300,
2943,Fruta,Frambuesa,Bandeja 200 g aprox.,2.49,,https://prod-mercadona.imgix.net/images/858b62aa463cb52a02d3fc82c3f33b2f.jpg?fit=crop&h=300&w=300,
2944,Fruta,Níspero,500 g aprox.,2.75,,https://prod-mercadona.imgix.net/images/babdd187333f90cd2a4e7e90d0d390a5.jpg?fit=crop&h=300&w=300,
2945,Fruta,Moras,Bandeja 125 g,2.45,,https://prod-mercadona.imgix.net/images/3080ee40a50e7bb84c039bfa6e39b1ad.jpg?fit=crop&h=300&w=300,
2946,Fruta,Arándanos,Vaso 225 g,3.15,,https://prod-mercadona.imgix.net/images/a367ac3b20f085088d1750cb83edb8f5.jpg?fit=crop&h=300&w=300,
2947,Fruta,Arándanos,Tarrina 500 g,5.0,"5,00 €",https://prod-mercadona.imgix.net/images/e229d0d57c3523527163fe2c8133db69.jpg?fit=crop&h=300&w=300,
2948,Lechuga y ensalada preparada,Lechuga Iceberg,Pieza 1 ud.,0.85,,https://prod-mercadona.imgix.net/images/e047afab489d1c6a9ffc9e7da122ce3f.jpg?fit=crop&h=300&w=300,
2949,Lechuga y ensalada preparada,Ensalada mezcla 4 estaciones,Paquete 250 g,0.86,,https://prod-mercadona.imgix.net/images/521b7ea477692d5b5ae5835f2aea842c.jpg?fit=crop&h=300&w=300,
2950,Lechuga y ensalada preparada,Lechugas corazón romana,Paquete 2 ud.,1.65,,https://prod-mercadona.imgix.net/images/f073d57203d1d5b93f0aa0b07f5b1f3a.jpg?fit=crop&h=300&w=300,
2951,Lechuga y ensalada preparada,Ensalada mezcla brotes tiernos,Paquete 100 g,1.19,,https://prod-mercadona.imgix.net/images/cedcb3efedf4e23150f69621a434f073.jpg?fit=crop&h=300&w=300,
2952,Lechuga y ensalada preparada,Canónigos,Paquete 125 g,1.18,,https://prod-mercadona.imgix.net/images/f0e683ae77cdd6372eaafd6420cc0171.jpg?fit=crop&h=300&w=300,
2953,Lechuga y ensalada preparada,Lechuga iceberg,Paquete 250 g,0.9,,https://prod-mercadona.imgix.net/images/580c669243865a140be58304751de37b.jpg?fit=crop&h=300&w=300,
2954,Lechuga y ensalada preparada,Ensalada mezcla gourmet,Paquete 175 g,1.06,,https://prod-mercadona.imgix.net/images/898858daf3420ea3c25faafc2a5fe30e.jpg?fit=crop&h=300&w=300,
2955,Lechuga y ensalada preparada,Cogollos de lechuga,Paquete 3 ud.,1.05,,https://prod-mercadona.imgix.net/images/f21a3360ecdc0517846ba3ad76d5382c.jpg?fit=crop&h=300&w=300,
2956,Lechuga y ensalada preparada,Lechuga corazón romana,Paquete 1 ud.,1.1,,https://prod-mercadona.imgix.net/images/ecea548419831d3cfa93562fbe38f8f6.jpg?fit=crop&h=300&w=300,
2957,Lechuga y ensalada preparada,Endibias,Bandeja 450 g,1.87,,https://prod-mercadona.imgix.net/images/0b2f0449ace358bbf088184b7fd2dbbb.jpg?fit=crop&h=300&w=300,
2958,Lechuga y ensalada preparada,Ensalada mezcla brotes tiernos maxi,Paquete 175 g,1.65,,https://prod-mercadona.imgix.net/images/ffb3cbb7eed802805b99ed388c08ef7d.jpg?fit=crop&h=300&w=300,
2959,Lechuga y ensalada preparada,Ensalada mezcla gourmet maxi,Paquete 300 g,1.76,,https://prod-mercadona.imgix.net/images/0929ebf10d8559d3c6dd22334c32c263.jpg?fit=crop&h=300&w=300,
2960,Lechuga y ensalada preparada,Ensalada mezcla tierna,Paquete 150 g,1.24,,https://prod-mercadona.imgix.net/images/2a015ff6ee9a146c2d74715dbcd14685.jpg?fit=crop&h=300&w=300,
2961,Lechuga y ensalada preparada,Rúcula,Paquete 50 g,0.83,,https://prod-mercadona.imgix.net/images/83a2c7a099eeace37c9fd9081cfc8e76.jpg?fit=crop&h=300&w=300,
2962,Lechuga y ensalada preparada,Cogollos corazón de lechuga,Paquete 6 ud.,1.98,,https://prod-mercadona.imgix.net/images/cb2638ddbf275db6fb076609ecfc7766.jpg?fit=crop&h=300&w=300,
2963,Lechuga y ensalada preparada,Ensalada mezcla dúo canónigos y rúcula,Paquete 100 g,1.44,,https://prod-mercadona.imgix.net/images/e9c3ec4c50c66754bbe94ab1ddaee683.jpg?fit=crop&h=300&w=300,
2964,Lechuga y ensalada preparada,Lechuga hoja roble,Paquete 1 ud.,1.51,,https://prod-mercadona.imgix.net/images/76053a23da820d699b8ee7bd4a288131.jpg?fit=crop&h=300&w=300,
2965,Lechuga y ensalada preparada,Escarola rizada,Paquete 150 g,1.24,,https://prod-mercadona.imgix.net/images/1d36f182ba3c84584ce170e6a85b7363.jpg?fit=crop&h=300&w=300,
2966,Lechuga y ensalada preparada,Escarola rizada,Paquete 1 ud.,1.8,,https://prod-mercadona.imgix.net/images/0519eae2b26f56f98a5e95a6c2a6f669.jpg?fit=crop&h=300&w=300,
2967,Lechuga y ensalada preparada,Espinaca baby,Paquete 100 g,1.15,,https://prod-mercadona.imgix.net/images/36ed1718b68c69f6e90c4802f6f8d212.jpg?fit=crop&h=300&w=300,
2968,Lechuga y ensalada preparada,Lechuga romana cortada,Paquete 200 g,1.12,,https://prod-mercadona.imgix.net/images/de27c05991934ccea736560b54d21694.jpg?fit=crop&h=300&w=300,
2969,Lechuga y ensalada preparada,Ensalada César,Bol 210 g,2.55,,https://prod-mercadona.imgix.net/images/458885d68d0da9b9d21151044a21c493.jpg?fit=crop&h=300&w=300,
2970,Lechuga y ensalada preparada,Ensalada California,Bol 192 g,2.29,,https://prod-mercadona.imgix.net/images/1182ea57b81fb00434ee9cac02972af7.jpg?fit=crop&h=300&w=300,
2971,Lechuga y ensalada preparada,Wraps Texas,Bol 300 g,2.99,,https://prod-mercadona.imgix.net/images/04bf395b4de971f2f72125fd108b4a4c.jpg?fit=crop&h=300&w=300,
2972,Lechuga y ensalada preparada,Ensalada de la casa,Bol 400 g,2.18,,https://prod-mercadona.imgix.net/images/4d0f84d72aed38a6a0617d4444fb7a26.jpg?fit=crop&h=300&w=300,
2973,Lechuga y ensalada preparada,Ensalada mil islas,Bol 330 g,2.55,,https://prod-mercadona.imgix.net/images/9c176b74242a32da83d530bd9a33e983.jpg?fit=crop&h=300&w=300,
2974,Lechuga y ensalada preparada,Ensalada ensatún,Bol 250 g,2.49,,https://prod-mercadona.imgix.net/images/d90a20ad3e45b63ae278f9700c9fe117.jpg?fit=crop&h=300&w=300,
2975,Lechuga y ensalada preparada,Ensalada jamón,Bol 215 g,2.49,,https://prod-mercadona.imgix.net/images/3f2c6b36e407ead39b820152904c1caf.jpg?fit=crop&h=300&w=300,
2976,Lechuga y ensalada preparada,Ensalada de pasta,Bol 250 g,2.49,,https://prod-mercadona.imgix.net/images/0bae4ae9dd312df3031ab2a6d0cb247f.jpg?fit=crop&h=300&w=300,
2977,Lechuga y ensalada preparada,Ensalada queso de cabra,Bol 135 g,2.79,,https://prod-mercadona.imgix.net/images/ba4ed40c4ad629b070b2c21726a23fed.jpg?fit=crop&h=300&w=300,
2978,Lechuga y ensalada preparada,Ensalada de pasta Listo para Comer,Bol 366 g,4.0,,https://prod-mercadona.imgix.net/images/6604913c5a5d31159a6c090c3e84f38d.jpg?fit=crop&h=300&w=300,
2979,Lechuga y ensalada preparada,"Ensalada de pollo, queso y frutos secos Listo para Comer",Bol 250 g,4.0,,https://prod-mercadona.imgix.net/images/8e19b97cf10d815ec7c3a284dff1ccf2.jpg?fit=crop&h=300&w=300,
2980,Verdura,Patata,Pieza 230 g aprox.,0.48,,https://prod-mercadona.imgix.net/images/df649ff24352a75b9e4e741de8533ba2.jpg?fit=crop&h=300&w=300,
2981,Verdura,Patatas,Malla 3 kg,5.2,,https://prod-mercadona.imgix.net/images/9a13af8fac3aa3f71d6b8098d7e9b176.jpg?fit=crop&h=300&w=300,
2982,Verdura,Patatas rojas,Malla 2 kg,3.8,,https://prod-mercadona.imgix.net/images/12962dac735b6d3c60e7448d339640a8.jpg?fit=crop&h=300&w=300,
2983,Verdura,Patatas,Malla 5 kg,6.45,,https://prod-mercadona.imgix.net/images/709deb32cc5a546568c6bad5cf300a28.jpg?fit=crop&h=300&w=300,
2984,Verdura,Patatas guarnición,Malla 1 kg,2.55,,https://prod-mercadona.imgix.net/images/df2dd24063ff1787bf0e643da4f9e9ed.jpg?fit=crop&h=300&w=300,
2985,Verdura,Batata,Pieza 430 g aprox.,1.46,,https://prod-mercadona.imgix.net/images/d2f081ceb21aa87495fd96ca88f0b3e7.jpg?fit=crop&h=300&w=300,
2986,Verdura,Patatas especial para freir,Malla 2 kg,3.9,,https://prod-mercadona.imgix.net/images/9573ce3b902f86934b52cae8ccc3f484.jpg?fit=crop&h=300&w=300,
2987,Verdura,Yuca,Pieza 500 g aprox.,1.65,,https://prod-mercadona.imgix.net/images/3c82a0206ba8e480e6b24eba31eae9d8.jpg?fit=crop&h=300&w=300,
2988,Verdura,Cebollas tiernas,Manojo 3 ud.,1.4,,https://prod-mercadona.imgix.net/images/3bbcca66baefa5c56bae00a07ca106f1.jpg?fit=crop&h=300&w=300,
2989,Verdura,Cebollas,Malla 2 kg,3.9,,https://prod-mercadona.imgix.net/images/c8d94c6563bfadc845df944fe483bfca.jpg?fit=crop&h=300&w=300,
2990,Verdura,Cebollas,Malla 1 kg,2.4,,https://prod-mercadona.imgix.net/images/d950590e426dca5e9531e1ff2809edb4.jpg?fit=crop&h=300&w=300,
2991,Verdura,Ajos morados,Malla 250 g,1.85,,https://prod-mercadona.imgix.net/images/3e754d795d63e6a75070fb672c24d773.jpg?fit=crop&h=300&w=300,
2992,Verdura,Cebollas dulces,Malla 1 kg,2.5,,https://prod-mercadona.imgix.net/images/3475cee1b1d471cac93d94f90d601a57.jpg?fit=crop&h=300&w=300,
2993,Verdura,Ajo tierno,Manojo 200 g,2.45,,https://prod-mercadona.imgix.net/images/4bef6d2a978a4932c9ce337cc6da08c9.jpg?fit=crop&h=300&w=300,
2994,Verdura,Cebollas rojas,Malla 500 g,1.43,,https://prod-mercadona.imgix.net/images/8285fa6f80ced45d544f8013b72fe799.jpg?fit=crop&h=300&w=300,
2995,Verdura,Ajo negro dientes pelados,Tarrina 85 g,4.45,,https://prod-mercadona.imgix.net/images/aafe7d3532da499662ffc624e4cd05e4.jpg?fit=crop&h=300&w=300,
2996,Verdura,Picada de ajo y perejil,Bandeja 100 g,1.5,,https://prod-mercadona.imgix.net/images/d9ecb7eadbd75125403d793a7d5e4136.jpg?fit=crop&h=300&w=300,
2997,Verdura,Tomate ensalada,Pieza 260 g aprox.,0.52,,https://prod-mercadona.imgix.net/images/ccb2b42ba2bb6a7b692dac6101074709.jpg?fit=crop&h=300&w=300,
2998,Verdura,Tomate canario,Pieza 140 g aprox.,0.26,,https://prod-mercadona.imgix.net/images/a80465f28148c351b28802d12d5e5a38.jpg?fit=crop&h=300&w=300,
2999,Verdura,Tomate pera,Pieza 130 g aprox.,0.26,,https://prod-mercadona.imgix.net/images/81e5188f5a00f6210c4becaaeb2fbad8.jpg?fit=crop&h=300&w=300,
3000,Verdura,Tomates pera,1 kg aprox.,2.07,,https://prod-mercadona.imgix.net/images/cde3191bc180bd702081dadb70ebcd41.jpg?fit=crop&h=300&w=300,
3001,Verdura,Tomates cherry pera kumato,Bandeja 300 g,1.61,,https://prod-mercadona.imgix.net/images/69f9cf39f96f74f38ba11746e3d87fdd.jpg?fit=crop&h=300&w=300,
3002,Verdura,Tomates cherry,Bandeja 500 g,1.98,,https://prod-mercadona.imgix.net/images/67f3a44f9dc0f1a9c5389c86ec5ac8b6.jpg?fit=crop&h=300&w=300,
3003,Verdura,Tomates cherry en rama Dulcita,Bandeja 200 g,2.35,,https://prod-mercadona.imgix.net/images/2ab1d29071350f27f27b9b3b08129da4.jpg?fit=crop&h=300&w=300,
3004,Verdura,Tomates negros,1 kg aprox.,2.6,,https://prod-mercadona.imgix.net/images/9dcdcd3905a23003d0033161674abf16.jpg?fit=crop&h=300&w=300,
3005,Verdura,Tomates,Malla 2 kg,3.54,,https://prod-mercadona.imgix.net/images/1f7c573e8ca26a34766e270bd2bb765e.jpg?fit=crop&h=300&w=300,
3006,Verdura,Tomate negro,Pieza 110 g aprox.,0.3,,https://prod-mercadona.imgix.net/images/4ddfc8d54e0b86c8a7c98dae1398edc1.jpg?fit=crop&h=300&w=300,
3007,Verdura,Tomate rallado,Tarrina 290 g,1.45,,https://prod-mercadona.imgix.net/images/edf5605eb1003a3a335d8cc26dcb45f9.jpg?fit=crop&h=300&w=300,
3008,Verdura,Rama de Tomates,680 g aprox.,1.56,,https://prod-mercadona.imgix.net/images/b865049658bc89eaf2131c967ee4d57e.jpg?fit=crop&h=300&w=300,
3009,Verdura,Tomate rosa,Pieza 440 g aprox.,1.51,,https://prod-mercadona.imgix.net/images/16059afe6d120af69436af7868b13de6.jpg?fit=crop&h=300&w=300,
3010,Verdura,Tomates Anhel,460 g aprox.,2.86,,https://prod-mercadona.imgix.net/images/2fd86d7c784d7ee3b6701b80d55ba1c9.jpg?fit=crop&h=300&w=300,
3011,Verdura,Zanahorias,Paquete 1 kg,1.15,,https://prod-mercadona.imgix.net/images/b862d3c846b5dd18edc52e0913e9ecc3.jpg?fit=crop&h=300&w=300,
3012,Verdura,Pepino,Pieza 210 g aprox.,0.4,,https://prod-mercadona.imgix.net/images/a1e854648225054f10d2bac80ca7ca98.jpg?fit=crop&h=300&w=300,
3013,Verdura,Pepino holandés,Pieza 425 g aprox.,1.04,,https://prod-mercadona.imgix.net/images/e691b00f83a443e975b76a9a7b591fd6.jpg?fit=crop&h=300&w=300,
3014,Verdura,Zanahorias,Paquete 500 g,0.9,,https://prod-mercadona.imgix.net/images/7fe3bf8bd8ae198fe7fc4f384224df6e.jpg?fit=crop&h=300&w=300,
3015,Verdura,Pepinos,"Malla 1,5 kg",2.85,,https://prod-mercadona.imgix.net/images/d8af621a70d3c2ab90fe4b0ae907335e.jpg?fit=crop&h=300&w=300,
3016,Verdura,Palitos de zanahoria,Tarrina 180 g,2.07,,https://prod-mercadona.imgix.net/images/ae122e6f69ac8c2cbccb9dc25b2bb670.jpg?fit=crop&h=300&w=300,
3017,Verdura,Zanahoria rallada base para ensalada,Paquete 150 g,0.94,,https://prod-mercadona.imgix.net/images/55981cabbe3dfaa2216e5038375cb91d.jpg?fit=crop&h=300&w=300,
3018,Verdura,Pimiento rojo,Pieza 390 g aprox.,1.13,,https://prod-mercadona.imgix.net/images/607abb73219fc21a8aac8c74550ea369.jpg?fit=crop&h=300&w=300,
3019,Verdura,Calabacín verde,Pieza 380 g aprox.,0.67,,https://prod-mercadona.imgix.net/images/ebbfb6a904fe02ba5a88b02f2be911fd.jpg?fit=crop&h=300&w=300,
3020,Verdura,Pimiento verde freír,Pieza 110 g aprox.,0.3,,https://prod-mercadona.imgix.net/images/ace6cddb107859b9d019cdd773ffda00.jpg?fit=crop&h=300&w=300,
3021,Verdura,Calabacín blanco,Pieza 380 g aprox.,0.8,,https://prod-mercadona.imgix.net/images/50a267029cedf70b9f9a52c389deb4bc.jpg?fit=crop&h=300&w=300,
3022,Verdura,Pimiento verde,Pieza 270 g aprox.,0.75,,https://prod-mercadona.imgix.net/images/47e87bc50f5a180656c12f1792a223de.jpg?fit=crop&h=300&w=300,
3023,Verdura,Pimientos tricolor,550 g aprox.,1.71,,https://prod-mercadona.imgix.net/images/75ec88042a21a2730e8ce9d12a075bee.jpg?fit=crop&h=300&w=300,
3024,Verdura,Pimientos semipicantes,Paquete 250 g,1.36,,https://prod-mercadona.imgix.net/images/ae174e278a56e10bb8ee6633f003ab5e.jpg?fit=crop&h=300&w=300,
3025,Verdura,Coliflor,"Pieza 1,28 kg aprox.",2.56,,https://prod-mercadona.imgix.net/images/6d23e41208a9f845dbde60697cb4d5d2.jpg?fit=crop&h=300&w=300,
3026,Verdura,Repollo liso,"Pieza 1,43 kg aprox.",2.53,,https://prod-mercadona.imgix.net/images/f2e1b04912d5ae3c7481b56cc200411d.jpg?fit=crop&h=300&w=300,
3027,Verdura,Medio repollo liso,1/2 Pieza 750 g aprox.,1.59,,https://prod-mercadona.imgix.net/images/3f9de2a797f15ec969b407d8ad2e65df.jpg?fit=crop&h=300&w=300,
3028,Verdura,Medio repollo rizado,1/2 Pieza 796 g aprox.,1.73,,https://prod-mercadona.imgix.net/images/5f78e4cd4581e50fa53ff4a10be18003.jpg?fit=crop&h=300&w=300,
3029,Verdura,Champiñón pequeño,Bandeja 300 g aprox.,1.54,,https://prod-mercadona.imgix.net/images/82ebf99778a5a6aecbe307158e1e1585.jpg?fit=crop&h=300&w=300,
3030,Verdura,Champiñón laminado limpio,Bandeja 320 g aprox.,2.04,,https://prod-mercadona.imgix.net/images/54ff851ca2c2df5bd4d76ef38b1b1aeb.jpg?fit=crop&h=300&w=300,
3031,Verdura,Seta,Bandeja 250 g aprox.,2.05,,https://prod-mercadona.imgix.net/images/e6d09e358b31958859613754ad7ca13d.jpg?fit=crop&h=300&w=300,
3032,Verdura,Champiñón grande,Bandeja 430 g aprox.,2.45,,https://prod-mercadona.imgix.net/images/4920b19b6bc77098a6a4f9350b3539df.jpg?fit=crop&h=300&w=300,
3033,Verdura,Seta laminada,Bandeja 250 g aprox.,2.21,,https://prod-mercadona.imgix.net/images/9476cf0ad059e60e41183f6b96c52b2b.jpg?fit=crop&h=300&w=300,
3034,Verdura,Champiñón Portobello,Bandeja 300 g aprox.,2.16,,https://prod-mercadona.imgix.net/images/a5c4f663d14eeee08fbb718a9eb245ad.jpg?fit=crop&h=300&w=300,
3035,Verdura,Seta shiitake,Bandeja 300 g aprox.,3.95,,https://prod-mercadona.imgix.net/images/1610062d5cf6d751fcb817dbf4182745.jpg?fit=crop&h=300&w=300,
3036,Verdura,Mix de setas intenso,Bandeja 235 g aprox.,4.0,,https://prod-mercadona.imgix.net/images/13bbab9b00f9b8ce3fe76d40cef4ebd2.jpg?fit=crop&h=300&w=300,
3037,Verdura,Mix de setas suave,Bandeja 260 g aprox.,3.97,,https://prod-mercadona.imgix.net/images/968b2603f795c9a853471dea0becfe52.jpg?fit=crop&h=300&w=300,
3038,Verdura,Perejil troceado,Paquete 40 g,0.85,,https://prod-mercadona.imgix.net/images/ee0487661714caef2be3391ad4b8637d.jpg?fit=crop&h=300&w=300,
3039,Verdura,Jengibre,200 g aprox.,1.69,,https://prod-mercadona.imgix.net/images/7dd45cf931604953e565fe15eaa20a6a.jpg?fit=crop&h=300&w=300,
3040,Verdura,Cilantro,Bandeja 20 g,1.25,,https://prod-mercadona.imgix.net/images/3ed0e8e4b12dd87825ca4b1b9fc788f1.jpg?fit=crop&h=300&w=300,
3041,Verdura,Albahaca,Bandeja 20 g,1.53,,https://prod-mercadona.imgix.net/images/95c2f383e063aef6fcbe53b96b4c72b2.jpg?fit=crop&h=300&w=300,
3042,Verdura,Hierbabuena,Paquete 40 g,1.35,,https://prod-mercadona.imgix.net/images/2b5447d2d5e0dbb5c03e17675656647a.jpg?fit=crop&h=300&w=300,
3043,Verdura,Cebollino,Bandeja 20 g,1.8,,https://prod-mercadona.imgix.net/images/b0158be4c2916d8ef184941f54e40820.jpg?fit=crop&h=300&w=300,
3044,Verdura,Espinacas cortadas,Paquete 300 g,1.24,,https://prod-mercadona.imgix.net/images/652d843ed52e1271a7babf8d32e43d8f.jpg?fit=crop&h=300&w=300,
3045,Verdura,Brócoli,Pieza 540 g aprox.,1.4,,https://prod-mercadona.imgix.net/images/2ef72b37fe1021e9ff4ea8f46f9204f8.jpg?fit=crop&h=300&w=300,
3046,Verdura,Berenjena,Pieza 380 g aprox.,0.74,,https://prod-mercadona.imgix.net/images/cbd784174d4dfee4fedee9f32d3ad0ab.jpg?fit=crop&h=300&w=300,
3047,Verdura,Berenjena rayada,Pieza 380 g aprox.,0.85,,https://prod-mercadona.imgix.net/images/194ffef84cc24571ee1d98b9522a3a90.jpg?fit=crop&h=300&w=300,
